id,hoard,mint,mint_uri,mint_info,count,min_count,max_count,count_info,denomination,denommenation_uri,material,material_uri,ruler,ruler_uri,type,obv_type,rev_type,countermark,intrusion,notes,sources,weight (g),rotation,diam
10873,"ch10,329",Cappadocian,https://pleiades.stoa.org/places/628949,Imit,7,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,Class V,,,,,B,,,,
10874,"ch10,329",Cappadocian,https://pleiades.stoa.org/places/628949,Imit,3,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,Class VI,,,,,B,,,,
10875,"ch10,329",Cappadocian,https://pleiades.stoa.org/places/628949,Imit,7,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,Class VII,,,,,B,,,,
10876,"ch10,329",Cappadocian,https://pleiades.stoa.org/places/628949,Imit,144,,,+,tetr,http://nomisma.org/id/tetradrachm,,,,,Class VIII,,,,,B,,,,
10877,"ch10,329",Cappadocian,https://pleiades.stoa.org/places/628949,Imit,10,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,Class IX,,,,,B,,,,
10878,"ch10,329",Cappadocian,https://pleiades.stoa.org/places/628949,Imit,345,,,+,tetr,http://nomisma.org/id/tetradrachm,,,,,Class X,,,,,B,,,,
10879,"ch10,329",Cappadocian,https://pleiades.stoa.org/places/628949,Imit,196,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,"Class XI, Series 1",,,,,B,,,,
10880,"ch10,329",Cappadocian,https://pleiades.stoa.org/places/628949,Imit,2,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,"Class XI, Series 2",,,,,B,,,,
10881,"ch10,329",,,,9,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,Ancient Plated forgeries,,,,,B,,,,
10882,"ch10,330",Cappadocia,https://pleiades.stoa.org/places/628949,Imit,,,,,,,,,Antiochus VII,,"Lorber and Houghton Series I, issue 3",,,,,,,,,
10883,"ch10,332",Cyzicus,https://pleiades.stoa.org/places/511218,,1,,,,,,,,,,,,,,,,,,,
10884,"ch10,332",Ephesus,https://pleiades.stoa.org/places/599612,,1,,,,,,,,,,,,,,,,,,,
10885,"ch10,332",Rhodes,https://pleiades.stoa.org/places/590030,,2,,,,,,,,,,,,,,,,,,,
10886,"ch10,332",Apameia,https://pleiades.stoa.org/places/668335,,2,,,,,,,,,,,,,,,,,,,
10887,"ch10,332",Cibyra,https://pleiades.stoa.org/places/638804,,30,,,,,,,,,,,,,,,,,,,
10888,"ch10,332",Cremna,https://pleiades.stoa.org/places/638814,,1,,,,,,,,,,,,,,,,,,,
10889,"ch10,332",Selge,https://pleiades.stoa.org/places/639100,,6,,,,,,,,,,,,,,,,,,,
10890,"ch10,332",Termessus,https://pleiades.stoa.org/places/639139,,2,,,,,,,,,,,,,,,,,,,
10891,"ch10,332",Uncert,,,4,,,,,,,,,,,,,,,,,,,
10892,"ch10,333",Pergamum,https://pleiades.stoa.org/places/550812,,1,,,,,,,,,,,,,,,,,,,
10893,"ch10,333",Aspeudus,https://pleiades.stoa.org/places/638776,,1,,,,,,,,,,,,,,,,,,,
10894,"ch10,333",Perge,https://pleiades.stoa.org/places/639048,,18,,,,,,,,,,,,,,,,,,,
10895,"ch10,333",Cibyra,https://pleiades.stoa.org/places/638804,,2,,,,,,,,,,,,,,,,,,,
10896,"ch10,333",Cremna,https://pleiades.stoa.org/places/638814,,1,,,,,,,,,,,,,,,,,,,
10897,"ch10,333",Isinda,https://pleiades.stoa.org/places/638872,,3,,,,,,,,,,,,,,,,,,,
10898,"ch10,333",Selge,https://pleiades.stoa.org/places/639100,,1,,,,,,,,,,,,,,,,,,,
10899,"ch10,333",Termessus,https://pleiades.stoa.org/places/639139,,13,,,,,,,,,,,,,,,,,,,
10900,"ch10,333",Uncert.,,,1,,,,,,,,,,,,,,,,,,,
10901,"ch10,334",Cremna,https://pleiades.stoa.org/places/638814,,25,,,,,,,,,,Zeus/thunderbolt,,,,,,,,,
10902,"ch10,334",Cremna,https://pleiades.stoa.org/places/638814,,1,,,,,,,,,,Hermes/caduceus,,,,,,,,,
10903,"ch10,334",Cremna,https://pleiades.stoa.org/places/638814,,1,,,,,,,,,,Artemis/horse protome,,,,,,,,,
10904,"ch10,335",Cappadocia,https://pleiades.stoa.org/places/628949,,,,,,,,,,Antiochus VII,,Royal issues,,,,,,,,,
10905,"ch10,335",Cappadocia,https://pleiades.stoa.org/places/628949,Imit,,,,hundreds,,,,,Antiochus VII,,,,,,,,,,,
10906,"ch10,335",Cappadocia,https://pleiades.stoa.org/places/628949,,196,,,,,,,,Antiochus VII,,"Lorber and Houghton Series I, issue 3",,,,,,,,,
10907,"ch10,335",Cappadocia,https://pleiades.stoa.org/places/628949,Imit,2,,,,,,,,Antiochus VII,,"Lorber and Houghton Series II, issue 4",,,,,,,,,
10908,"ch10,336",Cappadocia,https://pleiades.stoa.org/places/628949,Imit,20,,,,,,,,Antiochus VII,,"Lorber and Houghton Series I, issue 3",,,,,,,,,
10909,"ch10,336",Cappadocia,https://pleiades.stoa.org/places/628949,Imit,60,,,,,,,,Antiochus VII,,Lorber and Houghton Series II,,,,,,,,,
10910,"ch10,336",Cappadocia,https://pleiades.stoa.org/places/628949,Imit,11,,,,,,,,Antiochus VII,,Lorber and Houghton Series III,,,,,,,,,
10911,"ch10,337",Cappadocia,https://pleiades.stoa.org/places/628949,Imit,,,,,,,,,Antiochus VII,,"Lorber and Houghton Series II, issues 7 and 8",,,,,,,,,
10912,"ch10,337",Cappadocia,https://pleiades.stoa.org/places/628949,Imit,45,,,,,,,,Antiochus VII,,Lorber and Houghton Series III,,,,,,,,,
10913,"ch10,338","ΔΗ Mint, in Syria or Phoenicia",https://pleiades.stoa.org/places/29492,,1,,,,dr,http://nomisma.org/id/drachma,,,"Demetrius II, second reign",,,,,,,,,,,
10914,"ch10,338",Tarsus,https://pleiades.stoa.org/places/648789,,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VI,,,,,,,,,,,
10915,"ch10,338",Tarsus,https://pleiades.stoa.org/places/648789,“royal workshop”,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VII,,,,,,,,,,,
10916,"ch10,338",Tarsus,https://pleiades.stoa.org/places/648789,“civic” workshop,7,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VII,,,,,,,,,,,
10917,"ch10,338",Uncert. Mint 108,,,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VII,,,,,,,,,,,
10918,"ch10,338",Tarsus,https://pleiades.stoa.org/places/648789,“civic” workshop,9,,,,dr,http://nomisma.org/id/drachma,,,Alexander II,,,,,,,,,,,
10919,"ch10,338",Tarsus,https://pleiades.stoa.org/places/648789,“civic” workshop,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VIII,,,,,,,,,,,
10920,"ch10,338",Tarsus,https://pleiades.stoa.org/places/648789,“civic” workshop,1,,,,dr,http://nomisma.org/id/drachma,,,"Antiochus IX, first reign",,114/3-112 BC,,,,,,,,,
10921,"ch10,338",Tarsus,https://pleiades.stoa.org/places/648789,“civic” workshop,1,,,,dr,http://nomisma.org/id/drachma,,,"Antiochus IX, second reign",,96-95 BC,,,,,,,,,
10922,"ch10,338",Tarsus,https://pleiades.stoa.org/places/648789,,1,,,,,,,,,,period of Antiochus VIII,,,,,,,,,
10923,"ch10,339",Tarsus,https://pleiades.stoa.org/places/648789,"?; ""royal"" workshop",1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VII,,,,,,,,,,,
10924,"ch10,339",Tarsus,https://pleiades.stoa.org/places/648789,“royal workshop”,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VII,,,,,,,,,,,
10925,"ch10,339",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VII,,,,,,,,,,,
10926,"ch10,339",Antioch,https://pleiades.stoa.org/places/658381,,2,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VII,,,,,,,,,,,
10927,"ch10,339",Uncert. Mint 108,,,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus VII,,,,,,,,,,,
10928,"ch10,339",Cappadocia,https://pleiades.stoa.org/places/628949,,3,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VII,,"Class X, local style",,,,,in the name of Antiochus VII,,,,
10929,"ch10,339",Cappadocia,https://pleiades.stoa.org/places/628949,,20,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VII,,"Class XI, Series 1",,,,,in the name of Antiochus VII,,,,
10930,"ch10,339",Cappadocia,https://pleiades.stoa.org/places/628949,,74,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VII,,Series 2,,,,,in the name of Antiochus VII,,,,
10931,"ch10,339",Cappadocia,https://pleiades.stoa.org/places/628949,,11,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VII,,Series 3,,,,,in the name of Antiochus VII,,,,
10932,"ch10,339",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,dr,http://nomisma.org/id/drachma,,,Antiochus IX,,second reign,,,,,,,,,
10933,"ch10,340",Seleuceia on the Calycadnus,https://pleiades.stoa.org/places/648771,,5,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VIII,,second reign at Seleuceia,,,,,,,,,
10934,"ch10,340",Seleuceia on the Calycadnus,https://pleiades.stoa.org/places/648771,,5,,,,tetr,http://nomisma.org/id/tetradrachm,,,Seleucus VI,,,,,,,,,,,
10935,"ch10,341",Pergamum,https://pleiades.stoa.org/places/550812,,12,,,,cistoph,http://nomisma.org/id/cistophorus,,,,,,,,,,,,,,
10936,"ch10,341",Ephesus,https://pleiades.stoa.org/places/599612,,24,,,,cistoph,http://nomisma.org/id/cistophorus,,,,,to year 45,,,,,,,,,
10937,"ch10,342",Seleuceia ad Tigrim,https://pleiades.stoa.org/places/894178,,2,,,,,,,,,,god and goddess standing,,,,,,,,,
10938,"ch10,342",Seleuceia ad Tigrim,https://pleiades.stoa.org/places/894178,,32,,,,,,,,,,goddess seated,,,,,,,,,
10939,"ch10,343",Elaeusa,https://pleiades.stoa.org/places/648628,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
10940,"ch10,343",Aegeae,https://pleiades.stoa.org/places/550404,,7,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,,,,,,,,,,
10941,"ch10,344",Cappadocia,https://pleiades.stoa.org/places/628949,,,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VII,,"Class XI, Issues control linked to royal Cappadocian coinage",,,,,in the name of Antiochus VII,,,,
10942,"ch10,344",Cappadocia,https://pleiades.stoa.org/places/628949,,2,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VII,,"Series 2, control linked to dr. or Mørkholm’s “Mint C”",,,,,,,,,
10943,"ch10,344",Cappadocia,https://pleiades.stoa.org/places/628949,,44,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus VII,,"Series 3, control linked to dr. or Mørkholm’s “Mint B”",,,,,,,,,
10944,"ch10,345",Uncert. Mint 127,,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,,,,,,,,,,
10945,"ch10,345",Antioch,https://pleiades.stoa.org/places/658381,,52,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,,,,,,,,,,
10946,"ch10,346",Antioch,https://pleiades.stoa.org/places/658381,,12,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,,,,,,,,,,
10947,"ch10,346",Unidentified,,,4,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,,,,,,,,,,
10948,"ch10,347",Uncert. Mint 128,,,10,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,,,,,,,,,,
10949,"ch10,349",,,,1,,,,,,,,Philip I of Macedon,,,,,,,,,,,
10950,"ch10,349",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,,,,,Seleucus III or Antiochus III,,,,,,,,,,,
10951,"ch10,349",Uncert. Mint 61,,,1,,,,,,,,Antiochus III,,,,,,,,,,,
10952,"ch10,349",Ecbatana,https://pleiades.stoa.org/places/903021,,1,,,,,,,,Antiochus III,,,,,,,,,,,
10953,"ch10,349",Seleuceia in Pieria,https://pleiades.stoa.org/places/658483,,1,,,,,,,,Antiochus IV,,,,,,,,,,,
10954,"ch10,349",Ake-Ptolemaïs,https://pleiades.stoa.org/places/678010,?,1,,,,,,,,Antiochus IV,,,,,,,,,,,
10955,"ch10,349",Tyre,https://pleiades.stoa.org/places/678437,,1,,,,,,,,Antiochus IV,,,,,,,,,,,
10956,"ch10,349",Tyre,https://pleiades.stoa.org/places/678437,,1,,,,,,,,Antiochus V?,,,,,,,,,,,
10957,"ch10,349",Tyre,https://pleiades.stoa.org/places/678437,,1,,,,,,,,Demetrius I  ,,,,,,,,,,,
10958,"ch10,349",Tyre,https://pleiades.stoa.org/places/678437,,5,,,,,,,,Demetrius II,,,,,,,,,,,
10959,"ch10,349",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,,,,,Antiochus VII,,,,,,,,,,,
10960,"ch10,349",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,,,,,Demetrius II (2nd reign),,,,,,,,,,,
10961,"ch10,349",Sidon,https://pleiades.stoa.org/places/678393,,1,,,,,,,,Demetrius II (2nd reign),,,,,,,,,,,
10962,"ch10,349",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,,,,,Antiochus VIII,,,,,,,,,,,
10963,"ch10,349",Ake-Ptolemaïs,https://pleiades.stoa.org/places/678010,?,22,,,,,,,,Antiochus VIII,,,,,,,,,,,
10964,"ch10,349",Seleuceia in Pieria,https://pleiades.stoa.org/places/658483,,1,,,,,,,,Demetrius III,,,,,,,,,,,
10965,"ch10,349",Damascus,https://pleiades.stoa.org/places/678106,,93,,,,,,,,Demetrius III,,,,,,,,,,,
10966,"ch10,349",Damascus,https://pleiades.stoa.org/places/678106,,66,,,,,,,,Antiochus XII,,,,,,,,,,,
10967,"ch10,349",Damascus,https://pleiades.stoa.org/places/678106,,1,,,,,,,,Cleopatra Selene and Antiochus XIII,,,,,,,,,,,
10968,"ch10,349",Damascus,https://pleiades.stoa.org/places/678106,,1,,,,,,,,Aretas III of Nabatea,,,,,,,,,,,
10969,"ch10,349",Jerusalem,https://pleiades.stoa.org/places/687928,,1,,,,,,,,Alexander Jannaeus,http://nomisma.org/id/alexander_jannaeus,,,,,,,,,,
10970,"ch10,349",Chalcis sub Libanum,https://pleiades.stoa.org/places/678086,,1,,,,,,,,Ptolemaios of Ituraea,,,,,,,,,,,
10971,"ch10,349",Tyre,https://pleiades.stoa.org/places/678437,,1,,,,,,,,ptolemy II ptolemy III,,,,,,,,,,,
10972,"ch10,349",Antioch,https://pleiades.stoa.org/places/658381,,3,,,,,,,,,,,,,,,,,,,
10973,"ch10,349",Ake-Ptolemaïs,https://pleiades.stoa.org/places/678010,,7,,,,,,,,,,,,,,,,,,,
10974,"ch10,349",Sidon,https://pleiades.stoa.org/places/678393,,2,,,,,,,,,,,,,,,,,,,
10975,"ch10,349",Tyre,https://pleiades.stoa.org/places/678437,,25,,,,,,,,,,,,,,,,,,,
10976,"ch10,349",Unidentifiable,,,2,,,,,,,,,,,,,,,,,,,
10977,"ch10,349",Uncert. Mint,,,1,,,,,,,,,,pb,,,,,,,,,
10978,"ch10,350",Antioch,https://pleiades.stoa.org/places/658381,,76,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I,,,,,,,,,,,
10979,"ch10,350",Antioch,https://pleiades.stoa.org/places/658381,or Another Mint,50,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I,,,,,,,,,,,
10980,"ch10,350",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,Antiochus XIII,,,,,,,,,,,
10981,"ch10,354",,,,,,,,tetr,http://nomisma.org/id/tetradrachm,,,Tigranes II,,,,,,,,,,,
10982,"ch10,355",,,,103,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,,,,,,,,,,
10983,"ch10,356",Ceraitae,https://pleiades.stoa.org/places/638913,,14,,,,,,,,,,,,,,,,,,,
10984,"ch10,356",Comama,https://pleiades.stoa.org/places/638812,,1,,,,,,,,,,,,,,,,,,,
10985,"ch10,356",Cremna,https://pleiades.stoa.org/places/638814,,29,,,,,,,,,,,,,,,,,,,
10986,"ch10,356",Sagalassus,https://pleiades.stoa.org/places/639087,,4,,,,,,,,,,,,,,,,,,,
10987,"ch10,356",Selge,https://pleiades.stoa.org/places/639100,,25,,,,,,,,,,,,,,,,,,,
10988,"ch10,356",Termessus,https://pleiades.stoa.org/places/639139,,12,,,,,,,,,,,,,,,,,,,
10989,"ch10,356",,,,1,,,,,,,,Amyntas of Galatia,,,,,,,,,,,
10990,"ch10,357",Perge,https://pleiades.stoa.org/places/639048,,1,,,,,,,,,,,,,,,,,,,
10991,"ch10,357",Apameia,https://pleiades.stoa.org/places/668335,,1,,,,,,,,,,,,,,,,,,,
10992,"ch10,357",Cremna,https://pleiades.stoa.org/places/638814,,7,,,,,,,,,,,,,,,,,,,
10993,"ch10,357",Sagalassus,https://pleiades.stoa.org/places/639087,,1,,,,,,,,,,,,,,,,,,,
10994,"ch10,357",Selge,https://pleiades.stoa.org/places/639100,,16,,,,,,,,,,,,,,,,,,,
10995,"ch10,357",Aspendus,https://pleiades.stoa.org/places/638776,,1,,,,,,,,,,,,,,,,,,,
10996,"ch10,357",,,,1,,,,,,,,Amyntas of Galatia,,,,,,,,,,,
10997,"ch10,357",Unidentified,,,2,,,,,,,,,,,,,,,,,,,
10998,"ch10,358",Uncert. Mint 128,,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,,,,,,,,,,
10999,"ch10,358",Antioch,https://pleiades.stoa.org/places/658381,,3,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,,,,,,,,,,
11000,"ch10,358",,,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,Philip I Philadelphus,,posthumous,,,,,,,,,
11001,"ch10,358",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,,,date illegible,,,,,,,,,
11002,"ch10,359",Antioch,https://pleiades.stoa.org/places/658381,,1,,,,tetr,http://nomisma.org/id/tetradrachm,,,Demetrius I  ,,,,,,,B,,,,
